id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
23873014,Lækker moderne 2 værelses lejlighed,179354385,René,,Valby,55.669416735989884,12.48608156501479,Entire home/apt,601,4,2,2018-05-22,0.37,1,16
23874162,"Cozy Bedroom, bike included!",52079668,Stefano,,Valby,55.65435981708965,12.504673288253509,Private room,336,2,3,2018-09-24,1.73,1,15
23874333,Bright and modern flat close to City Centre,179367310,Alexander,,sterbro,55.70611474360567,12.582089737842375,Entire home/apt,950,5,5,2018-08-31,2.08,1,179
23874491,Dejligt værelse med havudsigt,78422990,Emil,,Vesterbro-Kongens Enghave,55.649039425835134,12.550900445556966,Private room,361,14,1,2018-05-30,0.21,1,0
23875942,Room in the center and next to the metro!,15111313,César Eduardo,,Amager Vest,55.66293399629307,12.580462996199588,Private room,336,1,3,2018-06-10,0.54,2,77
23877632,Perfect apartment for a couple,179398382,Sine,,Bispebjerg,55.70474399779198,12.526445801032152,Entire home/apt,399,7,1,2018-03-31,0.15,1,0
23878067,"Heart & Central Copenhagen, shopping & everything",64609289,Simone,,Indre By,55.687694153363445,12.586172629375385,Entire home/apt,595,3,16,2018-09-27,2.39,1,43
23878502,Great & Bright Copenhagen Apartment,5856626,Michael,,Vesterbro-Kongens Enghave,55.6667954487883,12.547252720899765,Entire home/apt,1403,2,29,2018-10-01,4.31,1,99
23878941,Centrally located apartment,56360898,Louise,,Vesterbro-Kongens Enghave,55.6693254915318,12.547422013520542,Entire home/apt,451,1,5,2018-04-24,0.76,1,0
23879865,3 rooms apartment in the middle of CPH,84607716,Brian,,Nrrebro,55.705218077724126,12.549577626553985,Private room,548,2,2,2018-04-02,0.30,1,0
23885084,Studio in apartment available paid monthly 5500,38414016,Pernille,,Nrrebro,55.692793473140654,12.536935831349123,Private room,653,30,5,2018-06-04,0.87,2,114
23887741,Amagerbrogade,89539090,Yixiao,,Amager Vest,55.6416110923649,12.616350328911269,Private room,200,1,0,,,1,0
23887975,Cozy room in Amager close to the center of CPH,2643426,Amalie,,Amager st,55.66127249027294,12.613837800822544,Private room,399,6,8,2018-05-19,1.28,1,0
23888590,Cozy flat placed where culture meets diversity!,179514760,Ida,,Bispebjerg,55.7041278818878,12.530413027664009,Entire home/apt,847,2,1,2018-10-07,1,1,42
23890380,♡Scandinavian room & 5 mins walk to the bus stop!♡,67247723,Valentina,,Vanlse,55.69479090484804,12.501250682734389,Private room,310,1,11,2018-09-30,1.68,2,30
23890402,Nice apartment in central Copenhagen,5673827,Kristine,,Indre By,55.696556580377255,12.587292177610683,Private room,698,2,3,2018-08-03,0.45,1,95
23891271,Cozy apartment close to airport & city center,114709214,Magdalena,,Amager st,55.66324234684675,12.616353371710682,Entire home/apt,503,2,3,2018-06-25,0.43,1,0
23897127,Nice apartment in Nørrebro,53154611,JuanPablo,,Nrrebro,55.70361517532877,12.547236937041442,Entire home/apt,599,5,0,,,2,0
23897928,Cosy room in row houses right next to the lakes,179589751,Karen,,Indre By,55.69212675938891,12.574578751311583,Private room,401,2,38,2018-09-30,5.48,1,109
23898143,Skøn lejlighed midt på Frederiksberg. VELKOMMEN,179595189,Lisette,,Frederiksberg,55.68378754481173,12.532485196680904,Entire home/apt,472,4,5,2018-09-22,0.87,1,194
23898705,Lovely bright apartment at Christianshavn,2651944,Katrine,,Indre By,55.67266603395526,12.596966169613449,Entire home/apt,902,2,1,2018-05-27,0.21,1,0
23899942,Loft apartment in central Copenhagen,2341808,Henrik,,Amager Vest,55.66681833560142,12.577506005287649,Entire home/apt,847,3,9,2018-09-10,1.56,1,123
23900182,Frederiks lejlighed,179615750,Frederik,,Nrrebro,55.698179937472275,12.55267710548573,Entire home/apt,361,1,2,2018-03-28,0.29,1,0
23900282,Cozy room in a house with garden,179613261,Eskil,,Amager st,55.658089060573076,12.6095962761693,Private room,399,3,3,2018-10-06,0.47,1,0
23900514,Nice 1-bedroom apartment with private balcony,53079078,Malene,,Brnshj-Husum,55.70684508270118,12.492251028487248,Entire home/apt,401,2,17,2018-09-18,3.38,1,8
23907082,Room with a view on Vesterbro,68335939,Katja,,Vesterbro-Kongens Enghave,55.669028604988455,12.552716448924288,Private room,496,1,13,2018-09-23,2.02,1,0
23907775,Big appartement in Best area of Copenhagen,2306509,Louise,,Indre By,55.69585789243882,12.582297563394585,Entire home/apt,1028,3,1,2018-07-17,0.32,1,15
23907955,Big bright room located in hip area,1902979,Thilde,,Nrrebro,55.69889035881641,12.539790749895124,Private room,278,1,19,2018-10-03,2.94,3,33
23908727,Authentic & old apartment in Central Copenhagen,142544718,Julie,,Indre By,55.68356742420209,12.56303260089848,Entire home/apt,599,6,1,2018-06-28,0.27,1,1
23908984,Bright and spacious flat in central Copenhagen,179706233,Claudia,,Nrrebro,55.69302700705166,12.54661732120863,Entire home/apt,847,5,9,2018-09-19,1.34,1,15
23909263,"111 sqm apartment, south in Copenhagen.",90187391,Elisabeth,,Amager st,55.652094763048645,12.620283998992262,Entire home/apt,348,3,1,2018-03-30,0.15,1,0
23909312,Cosy and colourful flat close to Christiania,28268224,Sara,,Amager st,55.66503374826215,12.609365622161224,Entire home/apt,348,3,0,,,2,0
23910241,Nice light large room in West part of the city,77321017,Nadia Nina,,Vesterbro-Kongens Enghave,55.671500981579484,12.551854357714499,Private room,401,1,28,2018-10-03,4.20,2,330
23911732,"Modern house near beach, city center and metro.",83035572,Eric,,Amager st,55.6463981258064,12.632321666719246,Entire home/apt,947,4,5,2018-08-30,0.78,1,2
23912096,Cozy Appartment in the heart of Copenhagen,113957916,Josefine,,Vesterbro-Kongens Enghave,55.669142701920066,12.545803806676485,Entire home/apt,747,5,3,2018-06-25,0.57,1,0
23912212,Bright and cosy room with balcony in Central CPH,156688282,Frederik,,Valby,55.652966305845844,12.517504576559203,Private room,341,4,6,2018-08-21,0.90,1,0
23912549,Family friendly apartment in Frederiksberg,3111737,Stine,,Frederiksberg,55.688110665096154,12.53751985531969,Entire home/apt,947,7,0,,,1,0
23912669,Ny renoveret 3 vær lejlighed beliggende centralt,158957331,Sabine,,Vanlse,55.69139001406337,12.487366423444643,Entire home/apt,453,2,1,2018-08-10,0.43,2,358
23913067,Cosy apartment near the city,66759012,Line,,sterbro,55.70479895871284,12.579796291320973,Entire home/apt,698,1,2,2018-07-29,0.56,1,8
23914297,Vegetarisk kunstner/kunsthistorikerhjem med katte,3063145,Lise Margrethe,,Vesterbro-Kongens Enghave,55.6721781077056,12.546116961385689,Entire home/apt,702,2,7,2018-07-31,1.05,1,0
23914346,Central & old-classic Danish terrace house,179750252,Kurt,,Vesterbro-Kongens Enghave,55.66922334672769,12.538088396897255,Entire home/apt,750,2,4,2018-05-08,0.67,1,0
23914831,CPH CENTER 2,179753578,Peter,,Indre By,55.68065483434445,12.58360117243813,Entire home/apt,3510,2,8,2018-09-30,1.28,6,63
23915239,Bright 2-room apartment in Vesterbro (Copenhagen),51004441,Simon,,Vesterbro-Kongens Enghave,55.66715448000539,12.550566226711135,Entire home/apt,698,3,6,2018-10-01,0.97,1,80
23917167,Bright and cozy apartment in Copenhagen,66423075,Sebastian,,Frederiksberg,55.691340046342226,12.532337985029809,Entire home/apt,731,3,7,2018-10-01,1.13,1,3
23917317,Nice apartment in central Vesterbrø,110846302,Kostas,,Vesterbro-Kongens Enghave,55.67224700262654,12.547166177658596,Entire home/apt,651,10,2,2018-05-13,0.30,1,0
23917746,Architect's hotel-style historical apartment,1267104,Emil,,Indre By,55.68612189857991,12.569304402332632,Entire home/apt,1998,2,14,2018-09-25,2.64,1,38
23919907,Apartment on Nørrebro with parking and balcony,17192323,Amalie,,Nrrebro,55.69942585175297,12.547295503847417,Entire home/apt,702,7,8,2018-09-18,1.20,1,0
23922957,Spacious guest room in charming Cph apartment,179825140,Peter,,Indre By,55.67521130588989,12.586131896236594,Private room,634,2,18,2018-09-23,2.69,1,231
23923240,Light and clean top floor apartment room.,179828379,Anna Kristina,,Amager st,55.65560514737409,12.616202125553281,Private room,207,14,3,2018-07-14,0.49,1,45
23923249,Cozy Riverside Apartment,4675791,Dustin,,Vesterbro-Kongens Enghave,55.64881566048084,12.552577929744364,Private room,483,2,0,,,1,0
23923725,Lovely apartment in the bohemian Vesterbro,77354603,Anna,,Vesterbro-Kongens Enghave,55.668538323486594,12.545168888935802,Entire home/apt,451,4,2,2018-10-14,0.97,1,2
23929016,Vesterbro med udsigt,11046648,Jens,,Vesterbro-Kongens Enghave,55.663905470041854,12.553726570304287,Private room,401,3,0,,,1,140
23929214,"Luksus lejlighed tæt på Bella Center, Royal Arena",169475633,Dorthe,,Amager Vest,55.6395187626758,12.600316698088504,Entire home/apt,802,4,9,2018-09-09,1.75,1,129
23930384,Lys og hyggelig lejlighed med gårdhave,5979095,Amalie,,sterbro,55.70975305506112,12.560139620020903,Entire home/apt,550,1,8,2018-08-28,1.20,1,301
23931774,Cozy apartment close to the city center,103110562,Ignacy,,Bispebjerg,55.70829247493921,12.529388173404147,Entire home/apt,399,2,15,2018-09-30,2.25,1,0
23933412,Modern Apartment by the sea and city,16553784,Frederikke,,Amager Vest,55.66695372374864,12.578244634440972,Entire home/apt,950,2,2,2018-09-02,0.46,1,87
23934028,Cosy apartment 10 minutes from the city centre.,139482768,Steffen,,Valby,55.667463806682726,12.518328519270307,Entire home/apt,550,4,1,2018-08-24,0.54,1,350
23934508,Friendly apartment close to center of Copenhagen,67866664,Dániel,,Frederiksberg,55.68441386242083,12.526310177254537,Entire home/apt,625,3,5,2018-09-03,0.75,1,0
23936510,Amazing flat in the Old Copenhagen,179946266,Thomas,,Indre By,55.678367539886054,12.576747664277102,Entire home/apt,902,30,1,2018-03-22,0.14,1,0
23937090,2 etagers lejlighed med fælles gårdhave,179922340,Thomas,,Vesterbro-Kongens Enghave,55.66806085353345,12.554105381976685,Entire home/apt,1089,5,4,2018-08-08,0.94,1,1
23938896,Super fint værelse med altan,84640078,Katrine,,Bispebjerg,55.70364807678287,12.528002933199089,Private room,187,2,8,2018-07-05,1.24,1,0
23939905,Modern apartment close to city center,179911669,Jessica,,Amager st,55.66355831106143,12.609796398109658,Entire home/apt,999,5,37,2018-10-08,5.78,1,10
23943687,Luxury Penthouse Apartment - Guestroom Only,77455456,Henrik,,sterbro,55.707370589839584,12.59827065063274,Private room,168,1,12,2018-08-23,1.93,2,28
23949590,Nørrebro apt - Krug 6 tv,161804919,Bene EH,,Nrrebro,55.68844526128319,12.542053043483557,Entire home/apt,601,7,0,,,8,78
23949666,"Nørrebro, Kru 6 th.",161804919,Bene EH,,Nrrebro,55.68828264697994,12.541653877791097,Entire home/apt,550,7,5,2018-10-10,0.76,8,77
23951139,Light and quiet room - very close to the metro,51946723,Sofie,,Amager st,55.662437263454215,12.613585360732651,Private room,200,3,2,2018-04-26,0.30,1,0
23953895,Cosy Design appartment in Nordvest/Nørrebro,17048916,Frederik,,Bispebjerg,55.70441387316535,12.526210286130357,Entire home/apt,284,3,14,2018-09-29,2.25,1,165
23954119,"""Hyggelig""  old style CPH apt. with bikes",5096256,Mathilde,,sterbro,55.705389574729416,12.586039509556484,Entire home/apt,950,2,7,2018-09-02,1.03,1,71
23954290,"Light, compact and personal",180117864,Maria,,Frederiksberg,55.68048117336997,12.525385977426131,Entire home/apt,412,2,1,2018-04-02,0.15,1,0
23956722,Room in The Heart of Copenhagen Vesterbro,55095148,Fredrik,,Vesterbro-Kongens Enghave,55.673157076094725,12.552238998559355,Private room,284,20,0,,,2,240
23956951,Laura's place,180140412,Laura,,Amager st,55.66416138255774,12.603316647267471,Entire home/apt,483,1,6,2018-05-18,0.90,1,0
23958260,Authentic Copenhagen-apartment near central city,55391435,Gustav,,Amager st,55.668572616594325,12.598542072639848,Entire home/apt,999,3,4,2018-10-06,0.87,2,1
23959759,"Apartment with nice, quiet and central location",27981524,Martine,,sterbro,55.70530678381085,12.581947866908681,Entire home/apt,601,3,9,2018-09-19,1.34,1,26
23965468,Cozy one bedroom apartment in great location!,180227871,Christian,,Nrrebro,55.6914557827821,12.557282848179433,Entire home/apt,498,1,11,2018-09-30,1.86,5,158
23967536,Room close to airport and Copenhagen City,180250659,Danial,,Amager Vest,55.63573033617944,12.579987177425341,Private room,348,4,0,,,1,0
23968554,Autumn in Copenhagen,180260604,Kathrine,,Indre By,55.681279907326505,12.565426104289521,Entire home/apt,689,3,6,2018-08-13,0.91,1,0
23968773,Family bungalow in unique garden community,82988226,Magnus,,Vesterbro-Kongens Enghave,55.644026282744946,12.535238799931104,Entire home/apt,799,6,1,2018-03-27,0.15,1,0
23968835,Simpel and central appartment,180263155,Ian,,Amager st,55.66571887323802,12.610560951652975,Entire home/apt,503,7,2,2018-10-11,0.87,1,8
23970068,Central and bright apartment,9446259,Henrik Og Anne-Britt,,Vesterbro-Kongens Enghave,55.67020748063923,12.559643820692088,Entire home/apt,802,2,3,2018-09-30,0.57,1,173
23970227,Big and charming room near central city,55391435,Gustav,,Amager st,55.66825327229014,12.597931063543395,Private room,393,3,4,2018-04-23,0.60,2,0
23971326,Spacious and charming apartment perfectly located,45271421,Mathias,,Frederiksberg,55.68423604699226,12.538939175515411,Entire home/apt,1047,4,5,2018-09-16,0.77,1,4
23971635,"Location, location, location.. Frederiksberg C",86835472,Allan,,Frederiksberg,55.679523073048045,12.550740842841705,Entire home/apt,1597,1,4,2018-07-22,0.92,1,4
23971743,Borrow my Nørrebro-home!,8200556,Katrine,,Nrrebro,55.69557599763914,12.551189302702971,Entire home/apt,802,2,4,2018-06-10,0.59,1,4
23972651,Charming and spacious apartment in Valby C,26415003,Camilla Vig,,Valby,55.665793142275994,12.504939220034547,Entire home/apt,503,4,4,2018-07-22,1.15,1,0
23973897,Lovely apartment in quiet area in Frederiksberg C,180312485,Thomas,,Frederiksberg,55.68893501796899,12.539006589321234,Entire home/apt,999,2,0,,,1,0
23974721,Top floor with roof terrace near København airport,120396370,Lene Svane,,Amager Vest,55.642155893035635,12.60768173549611,Private room,322,2,6,2018-09-16,1.05,2,0
23974864,Cozy park city apartment :-),33178305,Rosangela,,Valby,55.64679046618074,12.493442209430587,Entire home/apt,503,2,5,2018-09-30,0.72,1,1
23974950,Light and cosy townhouse near Cph airport,120396370,Lene Svane,,Amager Vest,55.642094335086476,12.60784359097372,Entire home/apt,625,2,1,2018-03-28,0.15,2,0
23975040,WATERFRONT apt with 2 terraces. Central & modern,52399839,Casper,,Amager Vest,55.65755289386387,12.567130097125034,Entire home/apt,728,8,1,2018-04-08,0.16,1,1
23975917,Kunstnerisk bolig med smukt lys og kig over byen,1870649,Anna Sofie,,Frederiksberg,55.691342245175115,12.524194024336706,Entire home/apt,653,2,8,2018-10-03,1.40,1,166
23977116,Charming apartment in the centre of Nørrebro,33013924,Rasmus,,Nrrebro,55.68843276610063,12.548165423085319,Entire home/apt,362,2,11,2018-10-08,1.77,1,3
23977478,Charming apartment near Nørrebro,180348911,Julie,,Bispebjerg,55.7083164854512,12.529072377839839,Entire home/apt,548,2,9,2018-08-12,1.40,1,0
23979301,Modern studio apartment in the heart of Copenhagen,57020342,Laura,,Indre By,55.68525733834275,12.591573007445827,Entire home/apt,599,1,11,2018-09-30,1.59,1,0
23985172,"Bright top-floor home with balconies, near metro",4637933,Linda,,Amager st,55.66388488269929,12.607247462355607,Entire home/apt,651,3,1,2018-06-25,0.26,1,0
23985241,Big two room apartment in hip Nørrebro,52366378,Martin,,Nrrebro,55.699494132141545,12.53941478383574,Entire home/apt,393,4,11,2018-09-29,1.80,1,4
23985324,Bright and charming apartment near metro and bus,14228386,Atli,,Amager Vest,55.638802856616564,12.588217780662815,Entire home/apt,528,3,1,2018-04-09,0.16,1,0
23987888,Cosy 2 room apartment in Vanløse,9989255,Mette,,Vanlse,55.69094716297305,12.511907985478855,Entire home/apt,401,1,2,2018-06-03,0.37,1,2
23988580,Spacious & lovely apartment in Central Copenhagen,122166773,Daniel,,Frederiksberg,55.676120430254656,12.547892904902131,Entire home/apt,1198,3,1,2018-05-28,0.21,1,0
23988750,"""Hyggeligt"" Room in Typical Copenhagen Apartment",49920967,Mathis,,Frederiksberg,55.68952989997386,12.52714179236306,Private room,168,3,18,2018-09-19,2.81,1,89
23988973,Room in fashionable Frederiksberg C Apartment,8745035,Julia,,Frederiksberg,55.679954567501845,12.547717856777307,Private room,802,2,5,2018-09-16,0.92,1,330
23989388,Central lækker Frb. lejlighed m. privat p-plads,180479751,Andreas,,Frederiksberg,55.682178875839696,12.514368306383224,Entire home/apt,575,2,2,2018-06-24,0.34,1,290
23989414,Charming light Apt. Østerbro (76 sq.m),6986066,Laura,,sterbro,55.70368563865461,12.588673941558811,Entire home/apt,802,2,12,2018-09-16,2.13,1,89
23989447,Cocooning flat close to the beach,49955856,Alexis,,Amager st,55.651386245166975,12.619001907590597,Entire home/apt,698,3,5,2018-08-23,0.91,1,12
23989687,Charming residence in the best area of Copenhagen,65184382,Maria Christina,,Indre By,55.683623515391645,12.56320804517807,Entire home/apt,750,3,28,2018-09-24,4.18,1,3
23989695,En af Vesterbros fineste boliger!,139173373,Joachim,,Vesterbro-Kongens Enghave,55.66819204819988,12.551134317079288,Entire home/apt,503,2,5,2018-04-22,0.77,1,0
23989753,2-room apartment in Copenhagen,8580041,Nikolaj,,Frederiksberg,55.67311204498573,12.511447192839011,Entire home/apt,640,2,8,2018-10-07,1.19,1,14
23990584,Spacious apt in vibrant area,10863113,Haifaa & Henrik,,Nrrebro,55.68626521740629,12.557791769572598,Entire home/apt,902,2,1,2018-05-07,0.18,1,0
23990805,"Central, Cosy apartment at Islandsbrygge",11931482,Mette,,Amager Vest,55.66516292311918,12.582032563487008,Entire home/apt,530,2,10,2018-10-04,1.49,1,50
23992992,Authentic & central Copenhagen experience,15970905,Niels,,Vesterbro-Kongens Enghave,55.67350311672148,12.559763701103005,Entire home/apt,1901,2,30,2018-10-07,4.62,1,86
23993694,Cozy 2R apt w/ balcony near metro and city center,106930710,Caroline,,Amager st,55.66476527299783,12.604260262136071,Entire home/apt,702,4,2,2018-08-09,0.48,1,0
23993823,"Smack in the Middle of Nørrebro, Copenhagen",9043219,Kristian,,Nrrebro,55.69116456270687,12.559747792529429,Entire home/apt,1198,2,5,2018-06-04,0.91,1,0
23994265,Cozy apartment,35867095,Hannah,,Nrrebro,55.68791641051551,12.557421010020557,Private room,503,2,9,2018-07-28,1.37,1,0
23994704,Hyggelig lejlighed i hjertet af Vesterbro,4041844,Esben,,Vesterbro-Kongens Enghave,55.66484764784469,12.5444802619278,Entire home/apt,465,14,0,,,1,18
23996263,Cozy 2 room apartment in heart of Nørrebro,30272317,Mikkel Nejrup,,Nrrebro,55.69075163341541,12.541720186150835,Entire home/apt,599,1,0,,,1,0
23996400,Retro décor apartment in the heart of Copenhagen,47324710,Mathilde,,Indre By,55.67448504709161,12.596649568618675,Entire home/apt,750,2,10,2018-10-08,1.52,1,2
24003387,Light and cosy,12414228,Anne Cecilie,,Nrrebro,55.69222660543104,12.54197017335237,Entire home/apt,902,5,5,2018-08-19,0.78,1,0
24007147,Central appartement close to Christiania etc.,180654459,Rasmus,,Amager st,55.66812635411541,12.599124855107252,Entire home/apt,498,2,6,2018-09-14,0.90,1,83
24007321,Classic old flat in the heart of Copenhagen,36051000,Charlotte,,Nrrebro,55.6958666202052,12.549456935096137,Entire home/apt,850,3,7,2018-07-01,1.18,1,0
24010527,Great Location In Copenhagen Close To Everything,96998409,Karina & Gudny,,Frederiksberg,55.674161992692454,12.539694127944125,Entire home/apt,651,3,15,2018-09-28,3.31,6,0
24010663,Charming studio apartment,56836882,Caroline,,Nrrebro,55.68695477894838,12.551328203295618,Entire home/apt,491,3,19,2018-09-30,4.13,1,21
24015376,Cozy room for short term,100931287,Nadia Alexandra,,Brnshj-Husum,55.719389726488714,12.488674548838803,Private room,122,1,7,2018-07-28,1.10,1,0
24017244,2 room apartment in the heart of Frederiksberg,23096960,Joy,,Frederiksberg,55.68172314284803,12.53818076980184,Entire home/apt,599,2,1,2018-04-01,0.15,1,0
24018055,"Modern and cool apartment in green, urban area",10811374,Sune,,sterbro,55.69651314053664,12.572531020323119,Entire home/apt,1002,5,0,,,1,95
24019455,Sea view,121580953,Wakas,,Vesterbro-Kongens Enghave,55.6505944653326,12.556042823333305,Entire home/apt,1398,3,1,2018-04-26,0.17,1,0
24025452,Big apartment 10 min from city centre,180833172,Frederik,,Frederiksberg,55.67560648786635,12.517838915989032,Entire home/apt,741,1,0,,,1,0
24026399,Cozy apartment between Vesterbro and Frederiksberg,29726260,Mathilde,,Frederiksberg,55.66975992551639,12.534397016529521,Entire home/apt,812,3,6,2018-08-19,0.91,1,0
24030154,A spacious room in central Vesterbro,6986947,Igor,,Vesterbro-Kongens Enghave,55.672212214334344,12.545530878082872,Private room,284,2,28,2018-10-14,5.75,1,10
24030196,Bright and cozy apartment for rent!,35399826,Mattis,,Amager st,55.65929070263679,12.612963296022322,Entire home/apt,483,3,0,,,1,0
24030808,"Bright, spacious room in the heart of Copenhagen",128087102,Emily,,sterbro,55.69839561159006,12.584082327734096,Private room,601,1,13,2018-10-02,2.36,1,60
24036593,Cosy apartment downtown Copenhagen,119441128,Philip,,Indre By,55.67853677799299,12.582077444150988,Entire home/apt,950,3,9,2018-09-10,1.51,1,37
24037015,Comfortable and cozy apartment right in the center,3326097,Ira,,Indre By,55.67429336806858,12.594928331253781,Entire home/apt,1991,3,0,,,21,365
24040161,Very cozy apartment in Vesterbro,9364528,Jeppe,,Vesterbro-Kongens Enghave,55.66620741454693,12.557036946768239,Entire home/apt,750,2,9,2018-10-02,2.45,1,127
24045472,Nora Bragstad,127946774,David,,Nrrebro,55.69977753449584,12.54667261639257,Entire home/apt,303,1,3,2018-06-12,0.60,1,0
24047467,Perfect apt. near to beach in Wonderful Copenhagen,73339521,Dorte,,Amager st,55.65123015126989,12.635905887114486,Entire home/apt,453,2,18,2018-10-16,3.14,1,282
24048269,Spacious apartment at the trendy Copenhagen V,4410135,Jesper,,Vesterbro-Kongens Enghave,55.66882504713984,12.549558557163865,Entire home/apt,850,3,1,2018-05-13,0.19,1,1
24049053,Beautiful apartment in Copenhagen.,46654845,Asger,,sterbro,55.69823518844432,12.586916477287518,Entire home/apt,698,2,12,2018-09-24,2.01,1,317
24049510,"Beautiful, private room on Christianshavn",19507476,Jakob,,Indre By,55.67732917446597,12.599426144096114,Private room,329,2,4,2018-05-08,0.68,1,0
24049756,Scandinavian Hygge Place in hip area Nørrebro,180832787,Saskia,,Bispebjerg,55.70887259583794,12.535656085271796,Private room,251,1,9,2018-06-14,1.36,1,0
24054101,70 sqm. flat newly renov. in the heart of Østerbro,181077708,Rasmus,,sterbro,55.70354277918472,12.589787490900505,Entire home/apt,653,1,19,2018-08-30,2.85,1,89
24055729,THE PERFECT COPENHAGEN APARTMENT!,30907192,Amira,,Vesterbro-Kongens Enghave,55.67208048463816,12.547674607880044,Entire home/apt,698,4,21,2018-10-03,4.01,3,183
24057479,"Classic danish apartment, near Carlsberg and Zoo",17905116,Michael,,Frederiksberg,55.66899376339016,12.531862772771529,Entire home/apt,651,1,6,2018-08-26,1.76,1,0
24058669,Hyggelig Vesterbro lejlighed,79019632,Linda,,Vesterbro-Kongens Enghave,55.66723895899174,12.553214066855851,Entire home/apt,679,2,5,2018-10-09,1.35,1,87
24060593,Bright room for 2 in a quiet part of town,30458397,Daniele,,Brnshj-Husum,55.70412636896728,12.508949804010795,Private room,200,2,9,2018-09-30,1.43,2,1
24069446,Stor lys lejlighed med altaner,181227436,Marika,,Brnshj-Husum,55.70679034107864,12.512941901222858,Entire home/apt,857,2,2,2018-10-14,0.79,1,0
24071790,Apartment in Copenhagen,9406906,Kasper,,Nrrebro,55.69056740383226,12.557176092161923,Entire home/apt,451,2,5,2018-07-29,1.16,1,0
24072317,"Superb flat 3 rooms, great location",32394044,Nazila,,sterbro,55.719522501415966,12.576469491584733,Entire home/apt,1118,1,18,2018-06-29,3.16,1,78
24073200,KBH / Sluseholmen,52934608,Janne,,Vesterbro-Kongens Enghave,55.644646317162334,12.551430066938225,Private room,588,1,23,2018-09-19,3.52,1,355
24073846,Charming Copenhagen room in quiet street,11408615,Kristian Emil,,Amager Vest,55.6635405704188,12.598845597706276,Private room,348,1,33,2018-08-31,6.15,1,0
24074174,"Room with a view in Valby, just by the s-train.",23446145,Johanne,,Valby,55.666391494711704,12.516562036847642,Private room,503,2,3,2018-06-30,0.60,1,0
24074203,Beach and city as neighbor,117458091,Sarah,,Amager st,55.66379812003859,12.613791563575957,Private room,349,2,14,2018-09-30,2.15,1,71
24075058,Værelse med udsigt ved Sortedam Søen,18240979,Birgit,,Nrrebro,55.69142910873864,12.56789492767763,Private room,297,3,3,2018-09-21,0.82,1,90
24076689,Charming and cosy townhouse - close to downtown,42312750,Bjarke,,Valby,55.665314888810585,12.504991506204375,Entire home/apt,1102,5,1,2018-07-21,0.34,1,2
24077024,Cozy apartment in Cph,126852859,Stine,,Amager st,55.654951779041454,12.612524134145348,Entire home/apt,651,3,0,,,1,0
24077667,"heart of city center, front bus-metro,cosy Balkony",76768420,Matt,,Frederiksberg,55.68462319424742,12.547577103067828,Private room,453,1,1,2018-05-13,0.19,2,365
24081673,Amazing apartment in charming neighbourhood,35471235,Sophie & Rune,,Nrrebro,55.69006121738373,12.546614141251643,Entire home/apt,1002,3,1,2018-08-11,0.43,1,67
24082197,Suburban living in the city,99245,Stephen,,Vanlse,55.691022496506505,12.51264291038061,Entire home/apt,595,3,0,,,1,166
24082206,Spacious townhouse near citycentre and Beach,22912479,Camilla,,Amager st,55.65841623381612,12.61206076824787,Entire home/apt,999,2,1,2018-05-03,0.18,1,0
24084993,Amazing penthouse in the heart of Copenhagen,3326097,Ira,,Indre By,55.67930451906412,12.573280912868173,Entire home/apt,5993,2,2,2018-10-06,0.71,21,363
24090515,NEW: Light and Clean Room in Unique Location,181410357,Lasse Rahbek,,Nrrebro,55.69029472410369,12.558407001573194,Private room,297,2,6,2018-08-12,0.97,1,158
24093651,"Hyggelig family villa, Frederiksberg (Copenhagen)",9766197,Ruth,,Frederiksberg,55.67168171714516,12.512553732689152,Entire home/apt,1501,3,5,2018-08-05,0.94,1,0
24094968,Private bedroom by the canals in Copenhagen,103037046,Hanne,,Vesterbro-Kongens Enghave,55.648871101991524,12.552101994717514,Private room,303,1,10,2018-07-31,1.57,1,0
24096788,Private room in central Copenhagen,34509764,Kristian,,Indre By,55.67450101134704,12.590642196373027,Private room,251,1,2,2018-04-14,0.31,1,0
24097698,Quiet and modern apartment with garden terrasse,33589941,Magali,,Nrrebro,55.70672281425322,12.551454943776674,Entire home/apt,802,3,4,2018-09-16,0.88,1,47
24097874,"MODERN, BRIGHT - AND THE LOCATION IS RIGHT",3082898,Michael,,Nrrebro,55.69360659069214,12.546639250599858,Entire home/apt,899,3,7,2018-09-17,1.19,1,84
24101074,Fuldtudstyret villalejlighed til børnefamilien,67622882,Debbie,,Vanlse,55.696951774929786,12.482599354871082,Entire home/apt,349,2,12,2018-09-02,2.48,1,3
24105379,Charming 1 bedroom apartment city center,6957879,Liv,,Indre By,55.682447635386566,12.566611351154027,Entire home/apt,1099,3,2,2018-08-29,0.78,1,16
24106838,Cozy apartment for six people,55503240,Nikolaj,,Frederiksberg,55.682906492476555,12.532297130433085,Entire home/apt,850,2,1,2018-06-24,0.26,1,0
24108354,"Central appartement, near the city",26570663,Jeppe,,Amager Vest,55.6526874977473,12.60150851315455,Entire home/apt,490,1,8,2018-09-30,2.50,1,0
24109086,Comfortable room in coolest district,123849270,Helene,,Nrrebro,55.69352794937223,12.54147378558685,Private room,252,3,10,2018-09-27,1.62,2,25
